1671	17404	4397
1672	17158	4293
1673	16890	4262
1674	16554	4206
1675	16480	4206
1676	16361	4082
1677	16126	3998
1678	15932	3986
1679	15672	3921
1680	15597	3771
1681	15734	3678
1682	15851	3616
1683	16278	3536
1684	16506	3506
1685	16536	3493
1686	16690	3690
1687	16889	3623
1688	16951	3552
1689	17057	3539
1690	17211	3400
1691	17173	3351
1692	17224	3347
1693	17239	3292
1694	17339	3182
1695	17393	3108
1696	17224	3189
1697	17444	3147
1698	17582	3148
1699	17621	3092
1700	17814	3084
1701	18008	3128
1702	17964	3042
1703	17796	2986
1704	17562	3001
1705	17635	2930
1706	17585	2986
1707	17409	2979
1708	17328	2947
1709	17186	2856
1710	17200	2817
1711	17504	2763
1712	17807	2708
1713	18515	2668
1714	18914	2633
1715	19105	2603
1716	19499	2537
1717	19858	2482
1718	20058	2451
1719	20313	2421
1720	20536	2318
1721	20654	2266
1722	20914	2228
1723	21047	2162
1724	21348	2204
1725	21484	2169
1726	21345	2304
1727	21684	2275
1728	21975	2233
1729	22169	2223
1730	22479	2140
1731	22759	2110
1732	22852	2120
1733	22670	2095
1734	22485	2021
1735	22602	1982
1736	22525	2023
1737	22415	2011
1738	22345	2024
1739	22247	1990
1740	22378	2021
1741	22834	2057
1742	23363	2031
1743	24406	2009
1744	24995	2012
1745	25308	1986
1746	25794	2006
1747	26154	2013
1748	26521	2001
1749	26928	1984
1750	27201	1960
1751	27370	1926
1752	27740	1885
1753	27986	1885
1754	28503	1860
1755	28677	1850
1756	28598	1820
1757	29114	1801
1758	29595	1795
1759	29961	1782
1760	30482	1745
1761	30833	1752
1762	31020	1727
1763	30845	1712
1764	30607	1807
1765	30725	1844
1766	30623	1968
1767	30523	1952
1768	30412	1942
1769	30233	1964
1770	30463	1937
1771	31057	1944
1772	31884	1974
1773	33315	1970
1774	34155	1929
1775	34658	1910
1776	35247	1950
1777	35620	1951
1778	36237	1973
1779	36778	1975
1780	37151	2053
1781	37316	2101
1782	37762	2082
1783	38005	2074
1784	38568	2114
1785	38705	2086
1786	38491	2115
1787	39070	2109
1788	39643	2105
1789	39977	2109
1790	40668	2077
1791	41019	2052
1792	41253	2032
1793	40981	2050
1794	40612	2042
1795	40719	2048
1796	40607	2031
1797	40419	2028
1798	40252	2033
1799	40051	2026
1800	40357	2000
1801	41062	2029
1802	42245	2047
1803	43952	2053
1804	45051	2175
1805	45698	2239
1806	46209	2364
1807	46554	2369
1808	47368	2381
1809	47939	2411
1810	48402	2396
1811	48529	2438
1812	49031	2486
1813	49287	2477
1814	49717	2467
1815	49906	2459
1816	49663	2526
1817	50410	2541
1818	50958	2558
1819	51209	2554
1820	51930	2665
1821	52200	2746
1822	52424	2729
1823	52033	2733
1824	51494	2795
1825	51565	2774
1826	51392	2810
1827	51187	2806
1828	50859	2804
1829	50548	2824
1830	50773	2813
1831	51446	2787
1832	52914	2762
1833	54776	2792
1834	56031	2789
1835	56851	2794
1836	57255	2770
1837	57482	2758
1838	58628	2779
1839	59220	2768
1840	59738	2739
1841	59829	2773
1842	60389	2803
1843	60673	2817
1844	60879	2966
1845	60929	3033
1846	60558	3198
1847	61310	3196
1848	61727	3220
1849	61728	3272
1850	62481	3271
1851	62747	3319
1852	62939	3382
1853	62491	3377
1854	61820	3366
1855	61753	3363
1856	61451	3467
1857	61098	3489
1858	60572	3511
1859	60015	3495
1860	60121	3630
1861	60598	3735
1862	62024	3706
1863	63684	3704
1864	64950	3787
1865	65790	3741
1866	65769	3801
1867	65689	3796
1868	66956	3787
1869	67304	3810
1870	67642	3793
1871	67531	3764
1872	67771	3721
1873	67849	3744
1874	67749	3733
1875	67611	3724
1876	67145	3705
1877	67870	3673
1878	68057	3702
1879	67828	3692
1880	68539	3651
1881	68877	3668
1882	69008	3702
1883	68515	3733
1884	67699	3867
1885	67250	3937
1886	66812	4158
1887	66309	4168
1888	65547	4207
1889	64655	4261
1890	64518	4254
1891	64807	4296
1892	66032	4371
1893	67128	4362
1894	68193	4347
1895	68880	4350
1896	68383	4491
1897	67904	4537
1898	68823	4557
1899	68790	4551
1900	68759	4647
1901	68272	4777
1902	68225	4752
1903	68177	4745
1904	67724	4789
1905	67307	4732
1906	66578	4775
1907	66882	4766
1908	66637	4755
1909	65988	4795
1910	66490	4784
1911	66660	4742
1912	66515	4692
1913	65783	4728
1914	64876	4714
1915	64108	4724
1916	63665	4696
1917	63158	4654
1918	62362	4725
1919	61402	4710
1920	61129	4644
1921	61206	4637
1922	62292	4655
1923	63019	4666
1924	63987	4843
1925	64533	4875
1926	63813	5172
1927	63150	5178
1928	63709	5242
1929	63369	5317
1930	63132	5338
1931	62462	5360
1932	62146	5487
1933	61979	5478
1934	61234	5456
1935	60587	5464
1936	59678	5688
1937	59612	5730
1938	58883	5764
1939	58079	5776
1940	58299	5881
1941	58243	5997
1942	57766	5949
1943	56839	5932
1944	55955	5979
1945	55105	5906
1946	54597	5957
1947	53990	5927
1948	53053	5902
1949	52089	5948
1950	51544	5933
1951	51377	5856
1952	52175	5778
1953	52351	5792
1954	53008	5795
1955	53211	5811
1956	52534	5748
1957	52037	5680
1958	52383	5775
1959	51976	5724
1960	51797	5606
1961	51193	5570
1962	50980	5555
1963	51018	5544
1964	50366	5638
1965	49739	5629
1966	48859	6016
1967	48622	5990
1968	47980	6095
1969	47240	6148
1970	47389	6176
1971	47372	6207
1972	46792	6290
1973	45854	6258
1974	45181	6193
1975	44453	6179
1976	44058	6370
1977	43524	6382
1978	42555	6414
1979	41670	6351
1980	41113	6404
1981	40855	6489
1982	41169	6377
1983	41146	6306
1984	41455	6338
1985	41440	6238
1986	40746	6279
1987	40313	6222
1988	40352	6196
1989	39874	6190
1990	39660	6117
1991	39104	5996
1992	38864	5846
1993	38832	5837
1994	38342	5788
1995	37893	5744
1996	37190	5654
1997	36967	5551
1998	36551	5632
1999	35953	5557
